round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,embedding_matrix,epochs,first_neuron,lr,optimizer,reduce_dim,trainable,word_embeddings_architecture
15,0.3567173182964325,0.9470000267028809,0.6585730314254761,0.717717707157135,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,True,dense
22,0.3494529128074646,0.8579999804496765,0.6210532188415527,0.6816816926002502,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,cnn
37,0.44340768456459045,0.7910000085830688,0.596899151802063,0.6786786913871765,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,bilstm
34,0.4672647714614868,0.7799999713897705,0.5709275007247925,0.6966966986656189,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,gru
56,0.691100537776947,0.5209800004959106,0.6915732622146606,0.5214113593101501,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,dense
12,0.11129889637231827,0.9660000205039978,0.668371319770813,0.7087087035179138,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,True,cnn
9,0.15574520826339722,0.9449999928474426,0.6382761001586914,0.7417417168617249,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,True,bilstm
10,0.11288174241781235,0.9580000042915344,0.6878087520599365,0.7417417168617249,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,True,gru
21,0.6846714019775391,0.5241198539733887,0.6903143525123596,0.5225525498390198,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,True,dense
20,0.36174267530441284,0.8370000123977661,0.6359818577766418,0.6666666865348816,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,False,cnn
24,0.5219999551773071,0.7440000176429749,0.6185315251350403,0.6696696877479553,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,False,bilstm
32,0.45576658844947815,0.7829999923706055,0.5920615196228027,0.6696696877479553,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,False,gru
83,0.6885810494422913,0.5214999914169312,0.6900454163551331,0.5199399590492249,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,False,dense
12,0.10336635261774063,0.9700000286102295,0.6548001170158386,0.7117117047309875,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,True,cnn
10,0.12261725962162018,0.9649999737739563,0.7414350509643555,0.7087087035179138,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,True,bilstm
10,0.08171486854553223,0.9760000109672546,0.7786217927932739,0.717717707157135,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,True,gru
11,0.6894574165344238,0.5241400003433228,0.6919272541999817,0.5208108425140381,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,True,dense
14,0.43646055459976196,0.8100000023841858,0.6498208045959473,0.642642617225647,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,cnn
28,0.4869883954524994,0.753000020980835,0.6120953559875488,0.6936936974525452,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,bilstm
26,0.46487849950790405,0.7820000052452087,0.6093445420265198,0.6996996998786926,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,gru
70,0.6891350150108337,0.5202400088310242,0.6902526021003723,0.5204804539680481,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True,False,dense
11,0.10586708039045334,0.9580000042915344,0.700141966342926,0.7027027010917664,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
         4.82000001e-02, -1.90000003e-03,  4.56999987e-02]])},1000,12,0.65,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False,True,cnn
9,0.12171995639801025,0.9589999914169312,0.6762758493423462,0.7297297120094299,relu,16,0.2,{'key': 'fastText', 'weights': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00, ...,
         0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 5.46999983e-02,  1.11999996e-02,  1.91000000e-01, ...,
         6.59999996e-03, -2.09999993e-03, -2.30000000e-02],
       [ 3.73000018e-02, -5.10000018e-03,  1.35000005e-01, ...,
        -3.31000015e-02, -1.09999999e-02, -9.99999975e-05],
       ...,
       [ 1.82000007e-02,  1.20999999e-02,  1.97000001e-02, ...,
        -3.68999988e-02,  6.30000001e-03, -4.69999984e-02],
       [ 2.53999997e-02,  9.70000029e-03,  3.62000018e-02, ...,
        -7.41000026e-02, -2.37000007e-02, -2.31999997e-02],
       [ 2.60000001e-03, -4.36999984e-02,  1.79999992e-02, ...,
